"ISO_2","ISO_3","country","year","machines_cost_recovery_cost_recovery","buildings_cost_recovery_cost_recovery","intangibles_cost_recovery_cost_recovery"
"EE","EST","Estonia",1985,NA,NA,NA
"EE","EST","Estonia",1986,NA,NA,NA
"EE","EST","Estonia",1987,NA,NA,NA
"EE","EST","Estonia",1988,NA,NA,NA
"EE","EST","Estonia",1989,NA,NA,NA
"EE","EST","Estonia",1990,NA,NA,NA
"EE","EST","Estonia",1991,NA,NA,NA
"EE","EST","Estonia",1992,NA,NA,NA
"EE","EST","Estonia",1993,NA,NA,NA
"EE","EST","Estonia",1994,NA,NA,NA
"EE","EST","Estonia",1995,0.905263157894737,0.554838709677419,0.905263157894737
"EE","EST","Estonia",1996,0.905263157894737,0.554838709677419,0.905263157894737
"EE","EST","Estonia",1997,0.905263157894737,0.554838709677419,0.905263157894737
"EE","EST","Estonia",1998,0.905263157894737,0.554838709677419,0.905263157894737
"EE","EST","Estonia",1999,0.905263157894737,0.554838709677419,0
"EE","EST","Estonia",2000,0.905263157894737,0.554838709677419,0
"EE","EST","Estonia",2001,1,1,1
"EE","EST","Estonia",2002,1,1,1
"EE","EST","Estonia",2003,1,1,1
"EE","EST","Estonia",2004,1,1,1
"EE","EST","Estonia",2005,1,1,1
"EE","EST","Estonia",2006,1,1,1
"EE","EST","Estonia",2007,1,1,1
"EE","EST","Estonia",2008,1,1,1
"EE","EST","Estonia",2009,1,1,1
"EE","EST","Estonia",2010,1,1,1
"EE","EST","Estonia",2011,1,1,1
"EE","EST","Estonia",2012,1,1,1
"EE","EST","Estonia",2013,1,1,1
"EE","EST","Estonia",2014,1,1,1
"EE","EST","Estonia",2015,1,1,1
"EE","EST","Estonia",2016,1,1,1
"EE","EST","Estonia",2017,1,1,1
"EE","EST","Estonia",2018,1,1,1
"EE","EST","Estonia",2019,1,1,1
"FI","FIN","Finland",1980,0.86,0.586363636363636,NA
"FI","FIN","Finland",1981,0.86,0.586363636363636,NA
"FI","FIN","Finland",1982,0.86,0.586363636363636,NA
"FI","FIN","Finland",1983,0.86,0.586363636363636,NA
"FI","FIN","Finland",1984,0.86,0.586363636363636,NA
"FI","FIN","Finland",1985,0.86,0.586363636363636,NA
"FI","FIN","Finland",1986,0.86,0.586363636363636,NA
"FI","FIN","Finland",1987,0.86,0.586363636363636,NA
"FI","FIN","Finland",1988,0.86,0.586363636363636,NA
"FI","FIN","Finland",1989,0.86,0.586363636363636,NA
"FI","FIN","Finland",1990,0.86,0.586363636363636,NA
"FI","FIN","Finland",1991,0.86,0.586363636363636,NA
"FI","FIN","Finland",1992,0.86,0.586363636363636,NA
"FI","FIN","Finland",1993,0.86,0.586363636363636,0.737888702767901
"FI","FIN","Finland",1994,0.86,0.586363636363636,0.737888702767901
"FI","FIN","Finland",1995,0.86,0.586363636363636,0.737888702767901
"FI","FIN","Finland",1996,0.86,0.586363636363636,0.737888702767901
"FI","FIN","Finland",1997,0.86,0.518965517241379,0.737888702767901
"FI","FIN","Finland",1998,0.86,0.518965517241379,0.737888702767901
"FI","FIN","Finland",1999,0.86,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2000,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2001,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2002,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2003,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2004,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2005,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2006,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2007,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2008,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2009,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2010,0.902173913043478,0.675581395348837,0.737888702767901
"FI","FIN","Finland",2011,0.902173913043478,0.675581395348837,0.737888702767901
"FI","FIN","Finland",2012,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2013,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2014,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2015,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2016,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2017,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2018,0.826923076923077,0.518965517241379,0.737888702767901
"FI","FIN","Finland",2019,0.826923076923077,0.518965517241379,0.737888702767901
"FR","FRA","France",1980,NA,NA,NA
"FR","FRA","France",1981,NA,NA,NA
"FR","FRA","France",1982,NA,NA,NA
"FR","FRA","France",1983,NA,NA,NA
"FR","FRA","France",1984,0.7421875,0.547953910556565,NA
"FR","FRA","France",1985,0.7421875,0.547953910556565,NA
"FR","FRA","France",1986,0.7421875,0.547953910556565,NA
"FR","FRA","France",1987,0.873128251373007,0.547953910556565,NA
"FR","FRA","France",1988,0.873128251373007,0.547953910556565,NA
"FR","FRA","France",1989,0.873128251373007,0.547953910556565,NA
"FR","FRA","France",1990,0.873128251373007,0.547953910556565,NA
"FR","FRA","France",1991,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1992,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1993,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1994,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1995,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1996,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1997,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1998,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",1999,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",2000,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",2001,0.873128251373007,0.547953910556565,0.869865253929667
"FR","FRA","France",2002,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2003,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2004,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2005,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2006,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2007,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2008,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2009,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2010,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2011,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2012,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2013,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2014,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2015,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2016,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2017,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2018,0.857738015451725,0.547953910556565,0.869865253929667
"FR","FRA","France",2019,0.857738015451725,0.547953910556565,0.869865253929667
"GB","GBR","United Kingdom",1984,1,0.943945846140231,NA
"GB","GBR","United Kingdom",1985,1,0.943945846140231,NA
"GB","GBR","United Kingdom",1986,0.931818181818182,0.341165852493349,NA
"GB","GBR","United Kingdom",1987,0.902173913043478,0.479318672008477,NA
"GB","GBR","United Kingdom",1988,0.826923076923077,0.479318672008477,NA
"GB","GBR","United Kingdom",1989,0.826923076923077,0.479318672008477,NA
"GB","GBR","United Kingdom",1990,0.826923076923077,0.479318672008477,NA
"GB","GBR","United Kingdom",1991,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1992,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1993,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1994,0.881578947368421,0.438363128445252,0.826923076923077
"GB","GBR","United Kingdom",1995,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1996,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1997,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1998,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",1999,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2000,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2001,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2002,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2003,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2004,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2005,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2006,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2007,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2008,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2009,0.826923076923077,0.479318672008477,0.826923076923077
"GB","GBR","United Kingdom",2010,0.781818181818182,0.391406012913837,0.826923076923077
"GB","GBR","United Kingdom",2011,0.781818181818182,0.278958448750364,0.826923076923077
"GB","GBR","United Kingdom",2012,0.781818181818182,0.143229699687789,0.826923076923077
"GB","GBR","United Kingdom",2013,0.781818181818182,0,0.826923076923077
"GB","GBR","United Kingdom",2014,0.758823529411765,0,0.826923076923077
"GB","GBR","United Kingdom",2015,0.758823529411765,0,0.826923076923077
"GB","GBR","United Kingdom",2016,0.758823529411765,0,0.826923076923077
"GB","GBR","United Kingdom",2017,0.758823529411765,0,0.826923076923077
"GB","GBR","United Kingdom",2018,0.758823529411765,0,0.826923076923077
"GB","GBR","United Kingdom",2019,0.758823529411765,0.278958448750364,0.826923076923077
"GR","GRC","Greece",1982,NA,NA,NA
"GR","GRC","Greece",1983,NA,NA,NA
"GR","GRC","Greece",1984,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1985,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1986,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1987,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1988,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1989,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1990,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1991,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1992,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1993,0.822456690745778,0.682331704986698,NA
"GR","GRC","Greece",1994,0.716666666666667,0.682331704986698,NA
"GR","GRC","Greece",1995,0.813595066694199,0.682331704986698,NA
"GR","GRC","Greece",1996,0.813595066694199,0.682331704986698,NA
"GR","GRC","Greece",1997,0.813595066694199,0.682331704986698,NA
"GR","GRC","Greece",1998,0.813595066694199,0.682331704986698,NA
"GR","GRC","Greece",1999,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2000,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2001,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2002,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2003,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2004,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2005,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2006,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2007,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2008,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2009,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2010,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2011,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2012,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2013,0.936877661936123,0.682331704986698,0.737888702767901
"GR","GRC","Greece",2014,0.737888702767901,0.479318672008477,0.737888702767901
"GR","GRC","Greece",2015,0.737888702767901,0.479318672008477,0.737888702767901
"GR","GRC","Greece",2016,0.737888702767901,0.479318672008477,0.737888702767901
"GR","GRC","Greece",2017,0.737888702767901,0.479318672008477,0.737888702767901
"GR","GRC","Greece",2018,0.737888702767901,0.479318672008477,0.737888702767901
"GR","GRC","Greece",2019,0.737888702767901,0.479318672008477,0.737888702767901
"HU","HUN","Hungary",1984,NA,NA,NA
"HU","HUN","Hungary",1985,NA,NA,NA
"HU","HUN","Hungary",1986,NA,NA,NA
"HU","HUN","Hungary",1987,NA,NA,NA
"HU","HUN","Hungary",1988,NA,NA,NA
"HU","HUN","Hungary",1989,NA,NA,NA
"HU","HUN","Hungary",1990,NA,NA,NA
"HU","HUN","Hungary",1991,NA,NA,NA
"HU","HUN","Hungary",1992,0.712427144634799,0.143229699687789,NA
"HU","HUN","Hungary",1993,0.813595066694199,0.278958448750364,NA
"HU","HUN","Hungary",1994,0.813595066694199,0.278958448750364,NA
"HU","HUN","Hungary",1995,0.813595066694199,0.278958448750364,0.840981155611963
"HU","HUN","Hungary",1996,0.813595066694199,0.278958448750364,0.840981155611963
"HU","HUN","Hungary",1997,0.813595066694199,0.278958448750364,0.840981155611963
"HU","HUN","Hungary",1998,0.813595066694199,0.278958448750364,0.840981155611963
"HU","HUN","Hungary",1999,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2000,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2001,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2002,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2003,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2004,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2005,0.816200383417959,0.816200383417959,0.737888702767901
"HU","HUN","Hungary",2006,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2007,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2008,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2009,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2010,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2011,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2012,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2013,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2014,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2015,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2016,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2017,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2018,0.816200383417959,0.278958448750364,0.869865253929667
"HU","HUN","Hungary",2019,0.816200383417959,0.278958448750364,0.869865253929667
"IE","IRL","Ireland",1982,NA,NA,NA
"IE","IRL","Ireland",1983,NA,NA,NA
"IE","IRL","Ireland",1984,1,1,NA
"IE","IRL","Ireland",1985,1,1,NA
"IE","IRL","Ireland",1986,1,1,NA
"IE","IRL","Ireland",1987,1,1,NA
"IE","IRL","Ireland",1988,1,1,NA
"IE","IRL","Ireland",1989,0.974445646295295,0.943945846140231,NA
"IE","IRL","Ireland",1990,0.918665783706042,0.817363583714743,NA
"IE","IRL","Ireland",1991,0.918665783706042,0.817363583714743,NA
"IE","IRL","Ireland",1992,0.836730802557959,0.645900650896877,NA
"IE","IRL","Ireland",1993,0.822456690745778,0.479318672008477,NA
"IE","IRL","Ireland",1994,0.822456690745778,0.479318672008477,NA
"IE","IRL","Ireland",1995,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",1996,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",1997,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",1998,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",1999,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2000,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2001,0.822456690745778,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2002,0.869865253929667,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2003,0.869865253929667,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2004,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2005,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2006,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2007,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2008,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2009,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2010,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2011,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2012,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2013,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2014,0.787075165170195,0.479318672008477,0.737888702767901
"IE","IRL","Ireland",2015,0.787075165170195,0.479318672008477,0.547953910556565
"IE","IRL","Ireland",2016,0.787075165170195,0.479318672008477,0.547953910556565
"IE","IRL","Ireland",2017,0.787075165170195,0.479318672008477,0.547953910556565
"IE","IRL","Ireland",2018,0.787075165170195,0.479318672008477,0.547953910556565
"IE","IRL","Ireland",2019,0.787075165170195,0.479318672008477,0.547953910556565
"IS","ISL","Iceland",1984,NA,NA,NA
"IS","ISL","Iceland",1985,NA,NA,NA
"IS","ISL","Iceland",1986,NA,NA,NA
"IS","ISL","Iceland",1987,NA,NA,NA
"IS","ISL","Iceland",1988,NA,NA,NA
"IS","ISL","Iceland",1989,NA,NA,NA
"IS","ISL","Iceland",1990,NA,NA,NA
"IS","ISL","Iceland",1991,NA,NA,NA
"IS","ISL","Iceland",1992,NA,NA,NA
"IS","ISL","Iceland",1993,0.778563038959402,0.391406012913837,NA
"IS","ISL","Iceland",1994,0.778563038959402,0.391406012913837,NA
"IS","ISL","Iceland",1995,0.778563038959402,0.391406012913837,NA
"IS","ISL","Iceland",1996,0.778563038959402,0.479318672008477,0.869865253929667
"IS","ISL","Iceland",1997,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",1998,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",1999,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",2000,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",2001,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",2002,0.822456690745778,0.602353618717047,0.869865253929667
"IS","ISL","Iceland",2003,0.822456690745778,0.602353618717047,0.812269350072009
"IS","ISL","Iceland",2004,0.86,0.602353618717047,0.812269350072009
"IS","ISL","Iceland",2005,0.92111372496997,0.602353618717047,0.812269350072009
"IS","ISL","Iceland",2006,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2007,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2008,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2009,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2010,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2011,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2012,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2013,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2014,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2015,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2016,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2017,0.86,0.477777777777778,0.812269350072009
"IS","ISL","Iceland",2018,0.86,0.602353618717047,0.812269350072009
"IS","ISL","Iceland",2019,0.86,0.602353618717047,0.812269350072009
"IL","ISR","Israel",1984,NA,NA,NA
"IL","ISR","Israel",1985,NA,NA,NA
"IL","ISR","Israel",1986,NA,NA,NA
"IL","ISR","Israel",1987,NA,NA,NA
"IL","ISR","Israel",1988,NA,NA,NA
"IL","ISR","Israel",1989,NA,NA,NA
"IL","ISR","Israel",1990,NA,NA,NA
"IL","ISR","Israel",1991,NA,NA,NA
"IL","ISR","Israel",1992,NA,NA,NA
"IL","ISR","Israel",1993,NA,NA,NA
"IL","ISR","Israel",1994,0.869865253929667,0.547953910556565,NA
"IL","ISR","Israel",1995,0.869865253929667,0.547953910556565,NA
"IL","ISR","Israel",1996,0.869865253929667,0.547953910556565,NA
"IL","ISR","Israel",1997,0.869865253929667,0.547953910556565,NA
"IL","ISR","Israel",1998,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",1999,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2000,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2001,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2002,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2003,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2004,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2005,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2006,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2007,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2008,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2009,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2010,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2011,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2012,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2013,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2014,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2015,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2016,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2017,0.869865253929667,0.547953910556565,0.787075165170195
"IL","ISR","Israel",2018,0.869865253929667,0.391406012913837,0.787075165170195
"IL","ISR","Israel",2019,0.869865253929667,0.391406012913837,0.787075165170195
"IT","ITA","Italy",1982,NA,NA,NA
"IT","ITA","Italy",1983,NA,NA,NA
"IT","ITA","Italy",1984,0.965286872511729,0.646853595496568,NA
"IT","ITA","Italy",1985,0.965286872511729,0.646853595496568,NA
"IT","ITA","Italy",1986,0.965286872511729,0.646853595496568,NA
"IT","ITA","Italy",1987,0.737888702767901,0.479318672008477,NA
"IT","ITA","Italy",1988,0.737888702767901,0.479318672008477,NA
"IT","ITA","Italy",1989,0.737888702767901,0.479318672008477,NA
"IT","ITA","Italy",1990,0.737888702767901,0.479318672008477,NA
"IT","ITA","Italy",1991,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1992,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1993,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1994,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1995,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1996,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1997,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1998,0.90013143496799,0.479318672008477,0.931854959351332
"IT","ITA","Italy",1999,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2000,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2001,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2002,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2003,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2004,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2005,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2006,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2007,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2008,0.787075165170195,0.479318672008477,0.931854959351332
"IT","ITA","Italy",2009,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2010,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2011,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2012,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2013,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2014,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2015,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2016,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2017,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2018,0.760252585046526,0.462657542127945,0.965116279069767
"IT","ITA","Italy",2019,0.760252585046526,0.462657542127945,0.965116279069767
"JP","JPN","Japan",1982,NA,0.419512195121951,NA
"JP","JPN","Japan",1983,NA,0.419512195121951,NA
"JP","JPN","Japan",1984,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1985,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1986,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1987,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1988,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1989,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1990,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1991,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1992,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1993,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1994,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1995,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1996,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1997,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1998,0.769602272727273,0.43,0.787075165170195
"JP","JPN","Japan",1999,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2000,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2001,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2002,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2003,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2004,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2005,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2006,0.769602272727273,0.278958448750364,0.787075165170195
